,text,label,,
,"Mình bán script spam đăng ký đề tài, giá 500k, ib Telegram @abc.",1,,
,Mọi người cập nhật tiến độ đề tài Hệ thống đặt vé xe cho mình nhé.,0,,
,"Cần đáp án bài kiểm tra Công nghệ phần mềm, ai có share mình với, hậu tạ 50k.",1,,
,Cảm ơn cô cô Lan đã giải đáp thắc mắc ạ.,0,,
,Ai biết thông tin về đề tài Website đăng ký đề tài không? Cho mình hỏi với.,0,,
,Trường mình có quy định gì về đăng ký đề tài AI phát hiện gian lận không?,0,,
,Mọi người cho hỏi deadline bài tập lớn môn Phân tích thiết kế hệ thống ạ.,0,,
,"Làm giả chữ ký giảng viên thầy Hùng, giá 50k.",1,,
,Có ai biết lịch bảo vệ đề tài Ứng dụng học tiếng Anh chưa?,0,,
,Mọi người cho mình xin tài liệu ôn thi môn Trí tuệ nhân tạo với ạ.,0,,
,Quy định bảo vệ đề tài Ứng dụng quản lý chi tiêu gồm những gì ạ?,0,,
,"Ai muốn chiếm slot đề tài Ứng dụng quản lý chi tiêu thì mình hack giúp, giá 500k.",1,,
,"Cần hack vào hệ thống đăng ký đề tài Ứng dụng quản lý sinh viên, trả 500k.",1,,
,Hẹn mọi người thứ 6 này online để chia task đề tài Hệ thống thư viện.,0,,
,ai biết cách sửa lỗi upload file đề tài website bán hàng không?,0,,
,"Bán biên lai đóng tiền đề tài giả, giá 50k.",1,,
,"Ai biết cách hack tài khoản trường không, chỉ tớ với, trả 1 triệu.",1,,
,"Mọi người rảnh cuối kỳ không, mình bàn đề tài Website bán hàng.",0,,
,Thông báo: nhóm đề tài Hệ thống điểm danh nộp báo cáo trước thứ 6 này nhé.,0,,
,"Ai giúp mình xin điểm cao môn An toàn thông tin, mình trả 50k.",1,,
,"Mình có slot nội bộ đề tài AI phát hiện gian lận, giá 50k, ai cần ib.",1,,
,thầy cô mai gia hạn deadline môn thương mại điện tử chưa?,0,,
,Mọi người có tài liệu tham khảo cho đề tài Ứng dụng quản lý sinh viên không?,0,,
,"Mình có nhiều tài khoản ảo, ai cần đăng ký đề tài ib Zalo 09xx.",1,,
,"Mình đang tìm hiểu về Ứng dụng quản lý chi tiêu, có ai thảo luận không?",0,,
,"Mình có bằng chứng bạn hack tài khoản, trả 200k đi.",1,,
,"Mình muốn đổi điểm đề tài Web bán đồ ăn, ai giúp ib Zalo 09xx, hậu tạ 5 triệu.",1,,
,Ai muốn dùng tài khoản mình để nộp bài thì trả 2 triệu.,1,,
,"Ai quen cô cô Phương không, xin nâng điểm môn Lập trình web, mình trả 500k.",1,,
,"Nhận đăng ký đề tài hộ, giá 500k, ib Facebook.",1,,
,Cảm ơn bạn đã gửi tài liệu môn Phân tích thiết kế hệ thống cho mình.,0,,
,"Ai biết cách hack tài khoản trường không, chỉ mình với, trả 500k.",1,,
,"Ai cần mua đề tài Hệ thống thư viện không? Bao trọn gói báo cáo, code, slide, giá 10 triệu.",1,,
,Cảm ơn cô thầy Nam đã giải đáp thắc mắc ạ.,0,,
,Ai có kinh nghiệm về Ứng dụng quản lý chi tiêu muốn join nhóm không?,0,,
,Mình cảm ơn mọi người đã nhắc deadline môn Học máy.,0,,
,"pass lại đề tài ai phát hiện gian lận cho khóa dưới, bao bảo vệ, giá 10 triệu.",1,,
,"Nhóm tớ nhận làm hộ đồ án Hệ thống đặt vé xe cho sinh viên, giá 5 triệu, deadline tuần sau.",1,,
,"Cung cấp minh chứng ngoại khóa giả, giá 10 triệu, link bit.ly/....",1,,
,Mình cần hướng dẫn sử dụng công cụ cho đề tài Chatbot tư vấn tuyển sinh.,0,,
,"Mình đang kêu gọi ủng hộ đề tài Ứng dụng quản lý sinh viên, ai chuyển 5 triệu qua Facebook nhé.",1,,
,Nhóm tớ họp lúc ngày mai ở thư viện nhé.,0,,
,"Mình có thể tạo minh chứng nộp báo cáo Hệ thống đặt vé xe, giá 1 triệu.",1,,
,"Mình đang phân vân giữa Ứng dụng đặt lịch khám và đề tài khác, mọi người tư vấn giúp.",0,,
,"Nhận làm hồ sơ xin hoãn deadline đề tài, giá 100k.",1,,
,"Thầy thầy Bình ơi, cho em hỏi về đề tài Hệ thống thư viện với ạ.",0,,
,Cho mình hỏi cách viết báo cáo đề tài Hệ thống đặt vé xe với ạ.,0,,
,Chốt lịch họp nhóm ngày mai nha mọi người.,0,,
,"mình có đề thi và đáp án môn nhập môn lập trình, ai cần ib zalo 09xx, giá 200k.",1,,
,Mọi người cho mình hỏi cách triển khai đề tài Website đăng ký đề tài.,0,,
,Mình cần hỏi về thủ tục xin đổi đề tài Website bán hàng.,0,,
,"Share cho mọi người slide môn Nhập môn lập trình nhé, link bit.ly/....",0,,
,"Cần đáp án bài kiểm tra Cơ sở dữ liệu, ai có share mình với, hậu tạ 5 triệu.",1,,
,Thông báo: nhóm đề tài Ứng dụng quản lý chi tiêu nộp báo cáo trước tuần sau nhé.,0,,
,Mọi người cập nhật tiến độ đề tài AI phát hiện gian lận cho mình nhé.,0,,
,"Mình quên deadline nộp slide đề tài AI phát hiện gian lận, ai nhắc với.",0,,
,"Nhận cung cấp đề tài Website đăng ký đề tài theo yêu cầu, giá 100k, giao trong tối nay.",1,,
,"Mình nhận làm hộ toàn bộ đề tài Hệ thống thư viện, bao sửa đến khi bảo vệ xong.",1,,
,"Nhờ thầy cô Mai nâng điểm chuyên cần, giá 200k.",1,,
,"Mình bán suất thành viên nhóm đề tài Chatbot tư vấn tuyển sinh, giá 10 triệu, bao điểm.",1,,
,"Mình có thể sửa kết quả bình chọn đề tài, giá 200k.",1,,
,Mình cảm ơn mọi người đã nhắc deadline môn Thương mại điện tử.,0,,
,"Mình có đề tài Website bán hàng full source, chỉ cần đổi tên là nộp, giá 2 triệu.",1,,
,"chia sẻ acc học online, giá 5 triệu, ib facebook.",1,,
,Thầy cô Phương yêu cầu sinh viên mua tài liệu môn Cơ sở dữ liệu giá 10 triệu.,1,,
,Mình đã tạo form điểm danh nhóm đề tài Ứng dụng đặt lịch khám.,0,,
,"Ai muốn được tính điểm nhóm dù không làm gì thì liên hệ số 0987..., giá 500k.",1,,
,"Bán đáp án thi cuối kỳ môn Trí tuệ nhân tạo, giá 50k, ib Zalo 09xx.",1,,
,"Cô cô Lan không kiểm tra đâu, ai muốn vào nhóm cho có thì trả 50k.",1,,
,"Góp ý tích cực: bài của bạn đã tốt, chỉ cần chỉnh format.",0,,
,Mình không nhận được email xác nhận đề tài Web bán đồ ăn.,0,,
,Nhóm mình đã hoàn thành 50% đề tài Hệ thống điểm danh.,0,,
,Còn bao lâu nữa đến hạn nộp đề tài Web bán đồ ăn vậy?,0,,
,Mình không nhận được email xác nhận đề tài Ứng dụng đặt lịch khám.,0,,
,"bán tài liệu môn học máy giá 200k, chuyển khoản trước rồi mình gửi link bit.ly/....",1,,
,"Bên mình nhận làm đề tài Chatbot tư vấn tuyển sinh, báo cáo, slide, giá 2 triệu, ib Zalo 09xx.",1,,
,Cảm ơn bạn đã gửi tài liệu môn An toàn thông tin cho mình.,0,,
,Cô thầy Nam có thể gợi ý tài liệu cho đề tài Website bán hàng không ạ?,0,,
,mọi người hướng dẫn giúp mình cách làm đề tài ứng dụng đặt lịch khám với.,0,,
,"Ai giúp mình xin điểm cao môn Khai phá dữ liệu, mình trả 50k.",1,,
,Mọi người cho tớ feedback về ý tưởng đề tài Hệ thống điểm danh với.,0,,
,"Ai có thể sửa điểm trên hệ thống môn Cơ sở dữ liệu không, trả 10 triệu.",1,,
,thầy thầy nam yêu cầu sinh viên mua tài liệu môn thương mại điện tử giá 5 triệu.,1,,
,deadline đăng ký đề tài website đăng ký đề tài còn không mọi người?,0,,
,Mọi người cho mình xin tài liệu ôn thi môn Lập trình web với ạ.,0,,
,"bán tool spam đánh giá môn khai phá dữ liệu, giá 2 triệu.",1,,
,"Có cách nào qua môn Khai phá dữ liệu không, cần đáp án gấp, giá 500k.",1,,
,Mình cần góp ý cho phần demo đề tài Ứng dụng học tiếng Anh.,0,,
,mọi người thấy đề tài hệ thống đặt vé xe có phù hợp cho sinh viên năm 3 không?,0,,
,"Mình có template báo cáo đề tài Ứng dụng quản lý sinh viên, ai cần ib mình.",0,,
,"mình quên deadline nộp slide đề tài website bán hàng, ai nhắc với.",0,,
,Cảm ơn mọi người đã góp ý cho bài báo cáo của tớ.,0,,
,Mình rút ra được nhiều bài học khi làm đề tài Ứng dụng quản lý sinh viên.,0,,
,"nhờ người quen trong khoa sửa điểm, giá 100k.",1,,
,"Mình đọc paper về Ứng dụng quản lý chi tiêu, thấy khá hay, mọi người tham khảo.",0,,
,Thảo luận chút: đề tài Website đăng ký đề tài nên làm web hay mobile?,0,,
,"Mình bán script spam đăng ký đề tài, giá 200k, ib Facebook.",1,,
,"Ai muốn chiếm slot đề tài Website đăng ký đề tài thì mình hack giúp, giá 1 triệu.",1,,
,"Bán suất đăng ký đề tài Ứng dụng quản lý chi tiêu cho khóa dưới, giá 200k.",1,,
,"Nhận viết hộ báo cáo Website đăng ký đề tài, giá 2 triệu, tặng slide thuyết trình.",1,,
,Mình nghĩ bạn nên sửa phần này trong báo cáo đề tài Hệ thống thư viện.,0,,
,"Nếu không chuyển 500k, mình sẽ xóa đề tài Website bán hàng của bạn.",1,,
,"Nick này là giảng viên cô Lan, ai muốn nâng điểm ib nick mess, giá 10 triệu.",1,,
,"Cần người ứng tiền làm đồ án Hệ thống điểm danh, hứa trả 2 triệu, ib Facebook.",1,,
,Mình đã đăng ký đề tài Hệ thống thư viện thành công rồi mọi người.,0,,
,Cho mình hỏi yêu cầu đề tài Ứng dụng đặt lịch khám môn Lập trình web với ạ.,0,,
,mọi người nhớ cập nhật task trên trello nhé.,0,,
,Mọi người cho ý kiến về database cho đề tài Ứng dụng quản lý sinh viên với.,0,,
,Deadline đăng ký đề tài Ứng dụng học tiếng Anh còn không mọi người?,0,,
,"Mình có đề thi và đáp án môn Phân tích thiết kế hệ thống, ai cần ib nick mess, giá 10 triệu.",1,,
,"Mình nhận làm giấy xác nhận sinh viên giả, giá 5 triệu.",1,,
,"Nhờ thầy thầy Nam nâng điểm chuyên cần, giá 200k.",1,,
,Cảm ơn thầy thầy Bình đã hướng dẫn em đề tài AI phát hiện gian lận.,0,,
,Tống tiền: đưa 10 triệu nếu không muốn bị đánh.,1,,
,"Chia sẻ acc học online, giá 5 triệu, ib số 0987....",1,,
,"Mình đang kêu gọi ủng hộ đề tài Chatbot tư vấn tuyển sinh, ai chuyển 10 triệu qua Zalo 09xx nhé.",1,,
,"Cho mượn tài khoản qua môn An toàn thông tin, giá 10 triệu.",1,,
,"Cho mượn tài khoản qua môn Lập trình web, giá 5 triệu.",1,,
,bạn nào muốn làm đề tài website bán hàng với mình thì ib nhé.,0,,
,"Đừng lo, đề tài Ứng dụng quản lý sinh viên không khó nếu làm đúng quy trình.",0,,
,"Bán tài khoản sinh viên môn Học máy, giá 1 triệu, ib nick mess.",1,,
,hẹn mọi người tuần sau online để chia task đề tài website bán hàng.,0,,
,Ai có kinh nghiệm làm đề tài Ứng dụng quản lý sinh viên chỉ mình với.,0,,
,đề tài ứng dụng quản lý chi tiêu cần biết trước công nghệ gì ạ?,0,,
,"Dịch vụ làm hộ đồ án Ứng dụng quản lý sinh viên, cam kết qua môn, không qua hoàn tiền.",1,,
,"Cung cấp minh chứng ngoại khóa giả, giá 50k, link docs.google.com/....",1,,
,"Thầy cô Phương thông báo nộp phí bảo vệ đề tài Ứng dụng quản lý sinh viên, ai chưa nộp ib ib riêng.",1,,
,"Thuê người vote cho nhóm mình trong cuộc thi Hệ thống điểm danh, giá 200k.",1,,
,Cảm ơn bạn đã gửi tài liệu môn Nhập môn lập trình cho mình.,0,,
,Mọi người thấy phần demo đề tài AI phát hiện gian lận ổn chưa?,0,,
,"Cần bán gấp đề tài Website đăng ký đề tài, đảm bảo qua môn, ai ib Telegram @abc mình gửi demo.",1,,
,"Mình có template báo cáo đề tài Ứng dụng quản lý chi tiêu, ai cần ib mình.",0,,
,"Nhận đăng ký đề tài hộ, giá 50k, ib số 0987....",1,,
,"Mình đã pass đề tài Website bán hàng, ai cần hỏi gì cứ hỏi nhé.",0,,
,"Nhóm mình đã chốt đề tài Ứng dụng quản lý sinh viên, mọi người xem qua nhé.",0,,
,"nhờ người quen trong khoa sửa điểm, giá 5 triệu.",1,,
,cảm ơn bạn đã gửi tài liệu môn công nghệ phần mềm cho mình.,0,,
,nhóm mình đang tìm thêm thành viên cho đề tài ứng dụng học tiếng anh.,0,,
,Ai có kinh nghiệm về AI phát hiện gian lận muốn join nhóm không?,0,,
,"Cần gấp tiền làm đề tài Website đăng ký đề tài, ai cho vay 100k mình trả gấp đôi.",1,,
,"bán slot đề tài hệ thống thư viện cho ai chưa đăng ký, giá 50k, ib ib riêng.",1,,
,Mình muốn hỏi về quy định trích dẫn trong báo cáo đề tài Ứng dụng quản lý sinh viên.,0,,
,"ai cần giấy khen giả để xét học bổng, ib nick mess, giá 5 triệu.",1,,
,"Mình bán script spam đăng ký đề tài, giá 500k, ib nick mess.",1,,
,"ai làm rồi cho mình xem đáp án môn trí tuệ nhân tạo với, mình trả 2 triệu.",1,,
,"Mình đang làm phần demo, mọi người thế nào rồi?",0,,
,"Ai muốn mua đề tài Hệ thống đặt vé xe môn Phân tích thiết kế hệ thống thì liên hệ ib riêng, giá 200k.",1,,
,"Bán slot đề tài Chatbot tư vấn tuyển sinh cho ai chưa đăng ký, giá 500k, ib nick mess.",1,,
,"Bán tài khoản admin để sửa điểm môn Học máy, giá 100k.",1,,
,"Ai làm rồi cho mình xem đáp án môn Công nghệ phần mềm với, mình trả 5 triệu.",1,,
,kinh nghiệm làm đề tài ứng dụng quản lý chi tiêu là chia nhỏ task ra nhé.,0,,
,"Tài liệu này hữu ích cho đề tài Website đăng ký đề tài, mọi người tham khảo nhé.",0,,
,"Bán quyền đăng ký đề tài Hệ thống điểm danh môn Học máy, giá 500k.",1,,
,"Kêu gọi quyên góp cho lớp, ai chuyển 1 triệu mình ghi nhận điểm rèn luyện.",1,,
,"Mình là sinh viên khó khăn, cần 5 triệu để đóng phí bảo vệ, ib nick mess.",1,,
,"chia sẻ tài khoản giảng viên thầy nam, giá 50k, không ai biết.",1,,
,"Ai cần mua đề tài Ứng dụng đặt lịch khám không? Bao trọn gói báo cáo, code, slide, giá 200k.",1,,
,"Mình có nguồn đề thi môn Cơ sở dữ liệu, chỉ cần trả 200k qua nick mess.",1,,
,Mình muốn trao đổi về kiến trúc hệ thống cho đề tài Hệ thống đặt vé xe.,0,,
,"Thầy thầy Hùng ơi, cho em hỏi về đề tài Ứng dụng quản lý sinh viên với ạ.",0,,
,Mọi người có tài liệu tham khảo cho đề tài Hệ thống thư viện không?,0,,
,"Pass lại đề tài AI phát hiện gian lận cho khóa dưới, bao bảo vệ, giá 100k.",1,,
,mọi người nghĩ đề tài ứng dụng học tiếng anh nên dùng công nghệ gì?,0,,
,"Mình còn phần báo cáo chưa xong, ai giúp được không?",0,,
,Cảm ơn cô thầy Bình đã giải đáp thắc mắc ạ.,0,,
,"Cần người tạo tài khoản ảo để vote đề tài Chatbot tư vấn tuyển sinh, trả 50k.",1,,
,"Cần người hack link docs.google.com/... để lấy đề thi môn Khai phá dữ liệu, trả 500k.",1,,
,Thầy cô Mai gia hạn deadline môn An toàn thông tin chưa?,0,,
,Mình cảm ơn mọi người đã nhắc deadline môn An toàn thông tin.,0,,
,"cần người ứng tiền làm đồ án ai phát hiện gian lận, hứa trả 1 triệu, ib zalo 09xx.",1,,
,"Bán slot đăng ký đề tài Hệ thống thư viện, ai cần ib số 0987..., giá 5 triệu.",1,,
,"Cần người tạo tài khoản ảo để vote đề tài Hệ thống đặt vé xe, trả 2 triệu.",1,,
,"Nhóm mình có người làm hộ, ai muốn tham gia trả 100k.",1,,
,"cảm ơn bạn nhiều, tài liệu rất hữu ích cho đề tài ứng dụng học tiếng anh.",0,,
